word	C	count	sigma_nor
universitaire	85.5237041451	1572	3.14576883229
miracle	85.2634289516	308	5.75960000917
cachexie-cancéreuse	84.9227724845	97	9.16917639931
souche	84.816074887	1089	3.55193338364
allergène	84.4723341693	381	5.2539232238
paracétamol	84.2575808989	248	6.22013245144
fièvre	83.4080696959	1293	3.30527873552
médical	82.5250654199	6697	2.00682298736
peau	82.2290470471	1392	3.19117641045
sinistre	82.1686707983	257	6.00427234762
inflammation	81.420119789	528	4.49725316652
maladies-professionnelles	81.3339451914	650	4.15526638274
compétence	80.9338333426	762	3.90380410878
cotisation	80.5774880858	489	4.59327086206
fourmi	80.2278824491	132	7.69659081055
médicament	79.8234241751	2233	2.6825702456
concours	78.7884083733	727	3.89290213785
pouvoir	78.3558550196	12756	1.69310507291
chirurgiens-dentistes	78.2056193099	195	6.43355648718
sanitaire	77.9141817694	2045	2.71562885007
église	77.8672506995	477	4.51467818752
formation	77.7791228047	3186	2.37391171103
diplôme	76.947950145	783	3.72401759915
produit	76.7746703724	2911	2.41845232688
phage	76.4828094619	146	7.09028294159
anomalie	75.846418795	877	3.5391919421
polype	75.4530026498	283	5.38681552999
français	75.0110348004	5096	2.04865787162
allergique	74.7982870803	476	4.37949057974
pathogène	74.160023421	982	3.34803431045
bactérien	73.1393848755	786	3.5842290306
institut	72.1186920457	2174	2.54045196251
prostate	72.0958381962	646	3.80510600519
streptocoque	71.9459450693	266	5.30915624062
régional	71.780316982	1440	2.88076973896
trouble	71.6548605865	2216	2.51606316791
services-sociaux	71.6474167652	412	4.47292051137
employeur	71.1265614392	464	4.2537193291
politique	70.7988653098	2033	2.56344775285
utiliser	70.4784705348	5548	1.9444144837
pharmacie	70.2967352577	1874	2.61638364646
gestion	70.2611231051	1418	2.85503156671
cyprès	69.9885019941	79	8.38240915469
épidémie	69.8514225944	1489	2.80011760322
santé-publique	69.4068687874	2168	2.48453779702
mission	68.8807295592	1494	2.77214279539
régime-général	68.6884736985	462	4.14870308325
immunité	68.633635201	530	3.94214366571
enfant	68.2604866393	4418	2.02461048115
chien	68.0973883186	634	3.67388972675
université	67.773347355	2487	2.35401962358
encéphalite	67.7495322139	250	5.1800831977
hôte	67.6195383486	647	3.6288021914
sécurité-sociale	67.4461391592	833	3.31575950104
national	67.3832563521	4154	2.04296053614
oiseau	66.7027013708	457	4.07384587109
caisse	66.4778496785	612	3.65583938821
hospitalier	66.3246425508	1412	2.75472192613
payer	66.2948461698	691	3.49534376439
vaccine	65.4742145615	232	5.18658557417
étude	65.3976625973	5463	1.88308173173
spots-tv	64.884229996	100	7.15203944288
code	64.8403483927	1207	2.8538858802
assurer	64.5432297643	2658	2.24753403653
vétérinaire	64.5229550436	1119	2.91514248087
science	64.3238856188	1648	2.57631134016
psychiatre	64.3225081262	400	4.16261835035
régime	64.292337409	1114	2.91251968284
vacciner	64.1180178123	471	3.91145225447
crabe	63.9365463534	171	5.72544049817
spécialités-contenant	63.8989212383	146	6.08655612573
garantie	63.5113457647	413	4.0745062417
ministre	63.4798984537	1075	2.92187097947
transmission	63.2926327696	1460	2.64696543638
complémentaire-santé	63.1539294207	219	5.15069967822
dentaire	63.1281287913	896	3.09091873978
curiethérapie	63.03726031	138	6.15158655346
lait	62.9498985721	682	3.3846340913
germe	62.7992918153	657	3.4229390488
cutané	62.7508955148	1011	2.95823903796
réponse-immunitaire	62.7355322772	218	5.13216311006
inhibiteur	62.5510946475	585	3.55468032873
récepteur	62.4764632596	621	3.47803459586
autiste	62.3362300297	150	5.89954830233
homme-politique	62.2268452791	323	4.39350499954
gluten	62.1268628025	188	5.3903024418
femme	62.1255061841	2916	2.14672388359
officier	61.9331402827	505	3.71806631586
chirurgien-français	61.9205007578	190	5.35380852968
roi	61.2551733305	462	3.80760745989
ingénieur	61.1293361427	346	4.22448012573
droit	60.7439993079	677	3.3093229506
moustique	60.6179460744	391	4.01338972749
promotion	60.430966243	924	2.97138050749
aiguë	60.3247238499	821	3.08590581642
projet	60.2932165582	1721	2.44606841257
prime	60.1746282103	394	3.98023853719
menthe	60.0080550229	104	6.58765453524
dermite	59.9388891309	149	5.72551363947
hépatite	59.8311608223	843	3.04206103304
reiki	59.8054607621	66	7.82754544168
facteur	59.715689194	2035	2.31793964239
sang	59.7049139617	1922	2.3555989207
borrélies	59.6138306636	138	5.87122796028
pulmonaire	59.6118631818	890	2.9809090915
œdème	59.4849789147	354	4.10308375341
effet	59.4329032653	3809	1.96044574847
immunoglobuline	59.3965377675	264	4.56945044297
ministère	59.3008788861	1486	2.52959828761
recherche	58.6790454925	4666	1.85710363143
cigare	58.6598007106	89	6.86223467672
nausée	58.5677002892	316	4.22766368574
plante	58.4032880393	910	2.9195728176
système-immunitaire	58.4013653148	602	3.35179282835
plomb	58.3871213741	447	3.71939480805
inflammatoire	58.3435626039	380	3.94064427937
forme	58.256407013	4348	1.88138015497
exercer	58.0785932928	1199	2.66589557167
métastatique	57.9659836626	190	5.07525350402
zirconium	57.958842552	78	7.14511635296
chez-l	57.8745960154	868	2.94699497469
trisomie	57.8216979461	234	4.68137825432
carcinome	57.6022290333	383	3.89216936752
spirituel	57.5791699481	225	4.73523352776
dépense	57.5529677871	721	3.12125933876
éducation	57.2660711108	1235	2.61872018322
praticien	57.2076693077	738	3.08450661854
benzodiazépine	57.1954444527	201	4.91502743514
secteur	57.1121299534	1094	2.71404910581
lymphocytes-t	56.9759687172	250	4.51441401706
chirurgie-dentaire	56.9051991543	232	4.63781867617
groupe	56.8504864623	3327	1.98269251134
système	56.7505604276	3383	1.9728501519
réseau	56.6735947542	1615	2.40271954307
circoncire	56.6624069438	81	6.90683571398
méningite	56.4839245813	538	3.4031492512
psychiatrie	56.4031094495	500	3.48716147323
parasite	56.3372597699	612	3.25034203728
bâtiment	56.1836726349	714	3.08069175056
anatomiste	56.1311283181	181	5.03768677727
sida	56.1085037819	693	3.10860089351
tau	55.8915567904	2446	2.12579297677
taux	55.5055701325	2423	2.12327470876
cellulaire	55.4977035859	882	2.85230205674
élevage	55.3013885403	438	3.60113997975
injection	55.0243190661	888	2.83036293571
chapelle	55.0227422569	237	4.48159725851
virulence	54.9923787572	243	4.43829926339
sécurité	54.9644374903	1424	2.44790878112
larve	54.6433032669	211	4.65464655547
prévention	54.601640691	2738	2.03984673835
atteinte	54.5875772787	914	2.79017773598
poliovirus	54.5811446442	85	6.56756804901
aluminium	54.5174795797	165	5.09634440427
tissu	54.4835410532	1395	2.44992611219
iode	54.3901343777	285	4.15005844568
diagnostic	54.1123520318	2294	2.12523547832
santé-mentale	53.9835425523	444	3.52230462062
accident	53.6902767899	1424	2.41431961378
circoncision	53.6826837547	262	4.23732539905
médico-social	53.6263508368	316	3.95494688302
art-dentaire	53.6065725561	194	4.73114826288
mire	53.525559929	72	6.8788307825
autisme	53.5135990224	456	3.46804128634
lesbien	53.4225472204	185	4.80293327083
financier	53.2465379072	918	2.74240393295
télomère	53.1577040124	70	6.91133603457
réforme	53.1525497626	598	3.1472040919
administratif	52.8962391243	866	2.78138962901
donnée	52.8689441403	2452	2.06358145036
temple	52.8180729184	225	4.42582633291
réaction	52.8125022237	1028	2.6343553173
spore	52.6072212798	150	5.13331020831
grade	52.550113209	376	3.66188273314
codéine	52.2601413913	121	5.53746875546
tarif	52.2555008424	262	4.15110774014
antoiniste	52.189645026	69	6.8401863569
dengue	52.1732989046	214	4.46575571545
assurance-vie	52.1631564988	74	6.65961366749
libéral	52.1277680502	488	3.32582627316
biopsie	52.0947400042	337	3.78254016729
chimiothérapie	52.010700131	619	3.06578594906
vaccinal	51.9870675725	360	3.68942860301
mutualiste	51.9022314214	218	4.41742992426
convention	51.4336292662	638	3.01278042019
fièvre-aphteuse	51.311511719	64	6.93394090004
tuberculose	51.182373172	1030	2.58234503068
eau	51.0311693091	2006	2.13421441183
grippe	51.0217948622	711	2.89324744413
examen	50.9412323053	1957	2.14619524931
inhiber	50.9145341872	392	3.52727248581
fonction-publique	50.828612453	167	4.79696744339
réadaptation	50.7142432489	279	3.96702598965
pharmaceutique	50.7069194515	961	2.62219084783
tibétain	50.6520958711	101	5.7776418711
thanatopraxie	50.6478995742	55	7.25339360184
mutation	50.6285756206	892	2.68028020264
signe	50.5472878444	1177	2.46304082887
art	50.5222440139	730	2.85055533818
contamination	50.3525603341	736	2.83692853482
fédéral	50.2438739896	729	2.84158791016
benfluorex	50.2247541184	62	6.88861316114
chirurgien-major	50.2225818247	89	6.01665428193
odontologique	50.2033905717	158	4.84909506584
charge	50.1362894333	2576	1.98415085896
million	49.8519277666	2052	2.0955890199
alcool	49.8155728504	967	2.5887633637
surdité	49.7982069463	299	3.81783723927
génotype	49.7155473251	189	4.50283935447
génétique	49.7120369987	1301	2.36931613425
créer	49.6246653161	2842	1.92765940591
retraite	49.3243618378	561	3.05566252348
rubéole	49.302441496	330	3.66001687755
titulaire	49.241788936	428	3.34192714305
osseux	49.142916507	408	3.39225174296
programme	48.9002096346	1655	2.19560854099
homme	48.7279636218	3023	1.88334476894
exposition	48.6560830988	1506	2.24656547819
profession	48.5426937353	920	2.58663139608
fréquent	48.52086995	755	2.74799419986
sein	48.4369442277	2601	1.94622094174
population	48.427069862	2831	1.90700662633
grippe-aviaire	48.2153383249	303	3.71069206171
action	48.1351783925	2897	1.89126460256
pneumoniae	48.1187444541	89	5.80580712264
vecteur	48.0140589159	472	3.1771574306
division	47.9101673096	635	2.87907196426
août	47.6496803866	1376	2.27656288247
spécialité	47.6325217474	740	2.73296546259
race	47.6127306614	286	3.75224217424
type	47.5882970676	3648	1.78566615057
directeur	47.5728510442	1359	2.28236822363
préservatif	47.5654900573	273	3.81170421706
centre-hospitalier	47.5376168778	362	3.45229935723
prescription	47.536096896	844	2.62111388667
pôle	47.4633548594	561	2.97800172344
commission	47.4433056706	1145	2.39195211497
janvier	47.3446680881	1886	2.08492812169
sembler	47.338912995	1553	2.19447046804
fluoroquinolones	47.3254198579	110	5.29206699545
sérologique	47.3188428437	223	4.08154659126
malade	47.1491309738	2575	1.92565831902
biodisponibilité	47.1084982501	115	5.18596455258
guérir	47.106914614	766	2.68497174244
pasteur	47.0792024801	519	3.03805543118
lépreux	47.0573762398	104	5.37866802991
sanctuaire	47.0426811096	137	4.85475575678
saison	47.0407754941	585	2.92058096342
chirurgie-orale	47.0310049103	104	5.37620618355
liste-mise	46.9686751119	122	5.06132459251
toxicité	46.8424821839	329	3.53077777763
association	46.8339332977	2864	1.87211090271
métastases-osseuses	46.7992298089	129	4.94346244553
pollinique	46.6865825634	56	6.71789619325
pays	46.5945066253	3481	1.78740107562
retard-mental	46.3662794015	177	4.36920927876
valaciclovir	46.3536241117	60	6.51068832125
chaire	46.3274296725	255	3.82949465464
toux	46.2944309404	251	3.84897777684
évaluation	46.2898123276	1198	2.32804631551
provoquer	46.2284291986	1691	2.11824261784
monastère	46.2049902897	144	4.69898940804
graine	46.1753274697	169	4.42926933704
personnel	46.1097299114	1661	2.12530950958
juin	46.0879674694	1806	2.07906009186
grossesse	46.010119338	1016	2.43193167586
narcolepsie	45.9815183932	89	5.59161373964
bois	45.9196198556	450	3.13104868099
mutualité	45.8266067926	308	3.55590092852
urticaire	45.6994377974	137	4.7443777928
inoculation	45.6775189565	200	4.13253864708
stade	45.610938331	1017	2.41880661411
muqueuse	45.5964138382	517	2.97750116282
incidence	45.572036813	695	2.70980537985
institution	45.5686850737	970	2.45096738178
inactiver	45.5284934574	197	4.1447673021
déficit	45.5029656427	754	2.64021728972
société	45.4452906962	2108	1.98542191242
poumon	45.4103021061	851	2.54225404969
président	45.3471815842	1104	2.35457650823
interféron	45.2537846448	151	4.5431328356
américain	45.1820330145	1980	2.01064812523
détecter	45.1347611646	912	2.48149107384
cataracte	45.0637869485	214	3.99253601379
acariens	45.0320304777	151	4.52572229546
anatomie	44.9825655205	471	3.04160678144
guérisseur	44.9735657391	207	4.03415647782
petites-cellules	44.9277675223	98	5.29457469014
immunothérapie	44.8877786914	221	3.93546563953
radioactif	44.8488097941	263	3.69872452924
décret	44.7905863191	656	2.72875995926
rage	44.6609067573	426	3.12858110348
thérapeutique	44.6589089261	1709	2.07459145124
ambulancier	44.6418276449	217	3.94486333042
culte	44.6354547767	235	3.83460266509
bénigne	44.6214159307	410	3.16665469894
congénital	44.5208083125	616	2.77216474009
souscrire	44.5003279573	172	4.27727447234
membre	44.4736333876	2476	1.89027432398
lymphocyte	44.473529364	288	3.56183157545
intestin	44.4708769189	362	3.29383039299
activité	44.4359796047	3045	1.80259597851
pris	44.3881606878	1378	2.18825586393
microcéphalie	44.3225553989	78	5.69485467895
décembre	44.2413513714	1686	2.07171003372
urgence	44.1957688417	1127	2.30677138116
cantate	43.9659454876	86	5.45788718841
œuvre	43.9333724654	1156	2.28280224639
site	43.9289106414	2937	1.80780958964
psychiatrique	43.8025468489	511	2.91044906519
professeur	43.715346067	1227	2.23937503834
fils	43.7019372347	565	2.81471668905
thyroïde	43.6988412468	250	3.69405642905
économie	43.6892539955	666	2.67372724397
ville	43.6503856416	1399	2.15977374856
substance	43.6435232581	1203	2.24947839293
sérum	43.5777813299	408	3.12092852273
effets-secondaires	43.5720370258	565	2.80931472405
lit	43.5258803064	640	2.70034974356
secteur-privé	43.5151467283	225	3.82126140208
parfum	43.4715205759	182	4.11705752947
spirochète	43.353187416	127	4.67877683802
poliomyélite	43.2427846701	291	3.47840016507
gouvernement	43.1044545947	1106	2.2863659877
placebo	43.0919045332	331	3.32097242919
douleur	43.0906466944	1209	2.2306042365
irradiation	43.0626679442	305	3.41281468927
mars	43.0617051714	2109	1.93347986842
organisation	42.8951476511	1758	2.01775305764
album	42.8905686426	211	3.8670798331
anémie	42.8300652375	354	3.23308319419
intestinal	42.8255014071	521	2.85017285501
tabac	42.7976231497	646	2.66422844845
paludisme	42.777373296	580	2.75363626915
prière	42.7742402969	158	4.27810590229
sodium	42.6634171302	234	3.71461106591
mortalité	42.5156774637	1037	2.30977535596
consommation	42.4827358319	1056	2.29708355428
royal	42.4624183951	458	2.95351457555
prévalence	42.4299993798	638	2.66002551088
élève	42.413881225	684	2.60367670566
nucléaire	42.3918235925	464	2.93793148898
maître	42.3746832311	492	2.88257787482
rotavirus	42.3294378642	83	5.36021487235
apparition	42.3201347313	1162	2.2324934606
paclitaxel	42.3179075373	72	5.64356699086
neurologue	42.2547552526	163	4.19115459545
col	42.2510405451	521	2.82531610826
construction	42.2472399769	499	2.86401092859
médecin-dentiste	42.2092184393	48	6.51610576122
fondation	42.1617928669	917	2.38007548274
artère	42.1427973004	351	3.20625373705
article	42.115732503	2346	1.865933754
chef	42.0808621497	839	2.43907463895
incubation	42.0461780539	322	3.2948962042
information	42.0416343272	2362	1.86149571438
accueil	42.029383052	541	2.78260595456
expédition	42.0032380512	280	3.45224889514
saturnisme	41.8516901138	120	4.6452426644
utérus	41.8182470639	520	2.80828557716
air	41.6376560768	1019	2.29382768123
foie	41.5939801697	728	2.52521799513
paroi	41.5930009131	358	3.15669672651
érythème	41.4783896967	183	3.96607697705
papillomavirus	41.3998621563	193	3.88684073228
bibliothèque	41.3889767474	286	3.39179642588
chikungunya	41.3814084808	138	4.37810066939
création	41.3241212962	1354	2.1158165022
laboratoire	41.2793146382	1927	1.93579837667
peste	41.2788232577	474	2.86745528199
conseil	41.2665219023	1179	2.19318305606
cause	41.1734370115	2677	1.79281138159
médicamenteux	41.1639053149	694	2.5453013534
macrophage	41.159703422	186	3.92068457856
injectable	41.0878932003	265	3.46297099953
unité	41.0387509364	1074	2.24253715347
bactériophage	40.9769982401	103	4.82788577694
ordonnance	40.9377304655	584	2.67247388686
édition	40.8840216953	1137	2.20348770286
respiratoire	40.8785539948	980	2.29490210181
public	40.8754828349	1652	2.00015446497
disponible-sur	40.8753379634	133	4.39440160448
métabolite	40.7990676079	155	4.15452309708
champignon	40.7916693838	394	3.01904527763
leucémie	40.7677646305	387	3.03549359177
stavudine	40.6922518764	47	6.36383043742
bovin	40.5232595372	341	3.15117724543
radiothérapie	40.4828389056	514	2.76039863228
février	40.45792436	1697	1.97682990705
charbonneux	40.4211870223	63	5.70174658495
paralysie	40.4202561801	256	3.46333654862
tarification	40.2910903907	111	4.63697206499
femelle	40.1908560451	239	3.53121536392
histamine	40.180455322	134	4.3249178489
pneumocoque	40.1771378376	142	4.23611593322
chirurgical	40.1694528693	1097	2.20353063391
lymphocytes-b	40.1337258649	142	4.23260792955
récidive	40.1233848674	190	3.81842607216
marché	40.1045913023	1102	2.19888990357
internat	40.0231855863	271	3.37335930093
hypersensibilité	39.9658366338	207	3.69550538613
stage	39.8005123235	325	3.16237409328
docteur	39.7961062576	990	2.25427704579
toxoplasmose	39.6221760427	125	4.38594896949
éruption	39.5382805459	306	3.21144887969
médecine-tibétaine	39.5349998582	70	5.39102609897
agence	39.5329454901	673	2.50653773952
période-d	39.4717112124	94	4.8431458163
obligatoire	39.456267614	1036	2.21599929257
humain	39.3942129996	2684	1.75754361312
utérin	39.3932997241	265	3.36115778302
grenade	39.3884750306	89	4.93085712247
interentreprises	39.3771277979	104	4.66169273624
toxine	39.3726741947	330	3.12336297656
exercice	39.3704262027	850	2.33766379327
immuniser	39.3605602169	151	4.080439296
religieux	39.3602354945	511	2.71640043629
antihistaminique	39.3558845184	162	3.98020163931
gélose	39.338718437	112	4.53610638128
sourd	39.3071854117	171	3.90176722793
naturaliste	39.1408410464	139	4.18389258725
œil	39.140146001	660	2.50588793322
ail	39.0757033765	152	4.04864356905
paramédical	39.0583687677	328	3.11257129607
cursus	38.9288412797	176	3.83498210748
sarcophage	38.8833677526	56	5.75780621538
phase	38.8453071981	1135	2.14440385477
commune	38.8407330295	692	2.46003412422
assuré	38.806555786	75	5.18039617944
liquide	38.7778636806	572	2.60027704397
rare	38.7650986536	1254	2.08713089885
euros	38.7532947995	603	2.55847092565
flacon	38.7373361472	148	4.06008636593
diarrhée	38.729034203	472	2.75552247379
hoken	38.6532549724	64	5.46437864154
vacciné	38.629870065	137	4.16345214406
antioxydant	38.6276974311	166	3.89155520274
chronique	38.5488138993	1416	2.017998152
livre	38.516286932	890	2.27930489748
and	38.5127921146	1776	1.90908489165
élire	38.5023486846	489	2.71537447351
international	38.4717660336	2247	1.80807355038
mathrm	38.4549485373	60	5.56747471484
syndicat	38.4511720682	346	3.02663754513
rue	38.4422711032	546	2.62291351647
galénique	38.4185372656	139	4.12493941811
composé	38.4162402305	507	2.68160427133
décès	38.3636957866	1440	2.00471126791
établissements-publics	38.3259229626	216	3.53281535998
avril	38.3233747687	1836	1.88982803864
pronostic	38.3155937949	471	2.73854442963
huile	38.1952284828	450	2.77201380703
joueur	38.1824460214	202	3.60497657321
vache	38.1807647713	269	3.27191513939
digestif	38.1383488846	558	2.59303656708
œuf	38.0886251063	274	3.24646622772
novembre	38.0867822537	1447	1.99506011513
aciclovir	38.0630347294	52	5.80630276004
mandat	38.0396678816	307	3.12410028247
vitamine-c	38.0161671787	158	3.91241021849
diplôme-d	37.9916957329	172	3.79667110494
miraculeux	37.984822991	97	4.64550370237
musée	37.9596990378	292	3.17139186603
certificat	37.9566136938	322	3.07123455535
rembourser	37.7803820606	411	2.83174983183
selle	37.7677946298	271	3.23930473124
staphylocoque	37.7214910721	153	3.93363204379
juillet	37.6933950386	1730	1.90137581237
communautaire	37.6197192857	504	2.65145387087
collège	37.6003485981	583	2.537208048
contaminer	37.5583179012	723	2.38170331287
usager	37.5310088613	380	2.89024122623
cisplatine	37.4795400166	77	4.98990320686
hospitalisation	37.3884126574	916	2.22430221543
vaginal	37.3526692861	311	3.07267426475
concentration	37.3337383749	751	2.34802809369
demi-vie	37.2804997704	152	3.90813334173
absorption	37.2292534967	248	3.30315574069
initiative	37.044698213	603	2.48964990485
genre	37.017872059	775	2.31609760843
risques-professionnels	37.0050684536	176	3.69446508924
réservoir	36.9905047186	292	3.1158207614
représentant	36.9880020862	529	2.58573845331
vitamine-d	36.965610092	126	4.14651480842
goutte	36.938849413	219	3.42492165722
thalidomide	36.8720140852	70	5.09383372929
augmentation	36.8320570097	1445	1.96290391059
soja	36.8252969173	250	3.26935882335
bacille	36.7179568006	488	2.63736761531
urine	36.7076884076	497	2.62238051058
découvrir	36.6114377739	943	2.18178563002
dépendance	36.5249061508	398	2.79861724405
entérovirus	36.4840501667	74	4.95244576212
brin	36.4598313166	124	4.12634293922
enzyme	36.4542989197	311	3.02270867293
varicelle	36.4232793074	146	3.89502056063
domaine	36.3243987023	2235	1.76496339671
mourir	36.2992643471	1112	2.08017527892
automobile	36.297608469	282	3.11118098511
navalais	36.2946771975	46	5.82384511022
comprimé	36.1927107154	301	3.04004142515
produire	36.1878084925	2077	1.7903304232
côlon	36.1189478609	367	2.84992471778
adénocarcinome	36.0613082299	148	3.84799598388
informatique	36.0435447474	373	2.8316046439
aureus	36.0082701911	78	4.81060451259
certification	35.9977918665	305	3.01616326614
anorexigène	35.9459851579	44	5.866073042
scientifique	35.9264963312	1968	1.80588866196
prix-nobel	35.9095947503	388	2.79022659411
enzymes	35.8611967945	279	3.09648268822
européen	35.8583575039	1837	1.83231566667
permettre	35.8558345751	5566	1.47956219236
départemental	35.8455083978	322	2.95577646498
participation	35.8132672476	493	2.58902835994
séropositif	35.7742018597	214	3.37420739835
protection-sociale	35.7555769897	332	2.92225806029
squalène	35.7230539656	50	5.58445029047
stomatologie	35.7210990153	76	4.82393020729
vie	35.7084254987	3265	1.62287389965
mâle	35.5359765259	192	3.48295295947
dentiste	35.5097351004	398	2.74852209578
dent	35.4935038535	414	2.71458254729
polydactylie	35.4708183114	50	5.5518724343
pratique	35.4674762921	2262	1.74246157906
ouvrage	35.4609837277	772	2.26307018741
immunitaire	35.4516748778	383	2.77850274592
lieutenant	35.3982042733	80	4.70372967223
infectieux	35.3851859627	803	2.23620107293
publique	35.3671562271	1015	2.10089374785
sanguin	35.2988358426	903	2.16395419559
indemnisation	35.2758805158	242	3.2077049468
folie	35.2708889475	195	3.4463432042
bénéficiaire	35.2697808126	272	3.08713572968
mammographie	35.2692190418	161	3.67755664971
salle	35.1978448874	459	2.61702482131
orthodontie	35.1692250196	86	4.56250202992
ganglionnaire	35.158790002	179	3.53928411135
postal	35.1441423024	123	4.02438269313
statue	35.1214309559	123	4.02242041627
ruban-rose	35.0893811703	51	5.46514067716
vaccin-contre	35.0551329482	404	2.71359448431
chrétien	35.0315260132	288	3.01683706739
sérologie	35.0153288007	206	3.36616019007
intoxication	34.9474522164	408	2.70016449594
clinique	34.9216835562	2676	1.6724711123
piqûre	34.9084753703	218	3.29625720296
frottis	34.8660540757	210	3.33461244462
acte	34.8642477441	888	2.15912767421
congrégation	34.8242044652	129	3.93145356654
résistance	34.822837209	858	2.17750731732
burgdorferi	34.7902896743	69	4.88599944834
ganglion	34.7290050969	286	3.00608733474
inoculer	34.7136133466	145	3.76751426277
pandémie	34.6802427742	358	2.79755922953
contenir	34.6493741146	1802	1.81193376675
sévère	34.6376814512	754	2.24808870219
activation	34.6011944298	177	3.51216019181
caractère-davantage	34.5652507277	103	4.2266725282
angine	34.5361914529	248	3.13611600748
octobre	34.5056644335	1478	1.89199296154
corps	34.43582634	1881	1.78993776131
bactériologique	34.4171363869	145	3.74379013464
carte-vitale	34.4065396339	107	4.15641817997
coût	34.3883047747	935	2.11459843136
cancérologie	34.387343515	292	2.96656220638
plus-fréquente	34.3692417474	293	2.96229341831
milliard	34.3287420616	692	2.29017566685
minoxidil	34.282722023	50	5.39842216132
génital	34.1822397931	454	2.57867083042
adénopathie	34.1113153226	158	3.61229136067
chromosome	34.0602025725	384	2.70638430281
cédant	34.0468781062	38	5.89112374291
chimie	34.0452869123	669	2.30090133133
franchise	34.0354561162	155	3.62997671279
réacteur	34.0280516684	120	3.96149374464
mai	33.9681803614	1679	1.82434233592
réplication	33.9651135965	256	3.06900791024
année	33.9562288787	3538	1.56909223426
soins-palliatifs	33.927093347	182	3.43088963442
médicale-urgente	33.9228958411	68	4.81291365183
fœtus	33.8911640783	355	2.76373358677
ressource	33.8690780534	619	2.3443844123
tétanos	33.8638118247	249	3.09038224094
charte	33.8616259994	262	3.03991392352
sciences-médicales	33.8491949115	110	4.06602459291
survie	33.8281218895	503	2.48614824317
charbon	33.7586567561	277	2.98008309726
solidarité	33.7561843491	288	2.94322406632
rongeur	33.7107741636	135	3.7781568778
province	33.7020464628	478	2.51787225556
rénal	33.6965094523	581	2.37965947567
