Word,Specificity Score
appuis,0.9523809523809523
archéologues,0.9523809523809523
f,0.9523809523809523
ramené,0.9523809523809523
camps,0.9523809523809523
revenus,0.9523809523809523
enregistre,0.9523809523809523
interdits,0.9523809523809523
enseignes,0.9523809523809523
interlocuteurs,0.9523809523809523
affiliés,0.9523809523809523
espérant,0.9523809523809523
acquéreurs,0.9523809523809523
investie,0.9523809523809523
attribue,0.945054945054945
invoquant,0.9444444444444444
grosses,0.9444444444444444
italiennes,0.9444444444444444
enregistrent,0.9444444444444444
adoptent,0.9333333333333333
occupé,0.9333333333333333
couverts,0.9333333333333333
auditeurs,0.9333333333333333
adhère,0.9333333333333333
aboutira,0.9333333333333333
terrassement,0.9333333333333333
entendait,0.9333333333333333
assemblées,0.9333333333333333
étangs,0.9333333333333333
moque,0.9333333333333333
attendait,0.9333333333333333
usant,0.9333333333333333
déposé,0.9333333333333333
éoliennes,0.9333333333333333
exploits,0.9333333333333333
ornaient,0.9333333333333333
invités,0.9333333333333333
acquièrent,0.9333333333333333
itinéraires,0.9333333333333333
concourant,0.9333333333333333
assesseurs,0.9333333333333333
incessantes,0.9333333333333333
inconvénients,0.9333333333333333
ordonnée,0.9333333333333333
utilisèrent,0.9333333333333333
accusant,0.9333333333333333
représentées,0.9333333333333333
immigrants,0.9333333333333333
amènera,0.9333333333333333
sports,0.9333333333333333
emmène,0.9333333333333333
imposa,0.9333333333333333
invasions,0.9333333333333333
habita,0.9333333333333333
arrêtant,0.9333333333333333
uniquement,0.9333333333333333
ignore,0.9333333333333333
évaluée,0.9333333333333333
abondante,0.9285714285714286
préférant,0.9285714285714286
évènement,0.9285714285714286
archevêques,0.9285714285714286
enseignants,0.9285714285714286
vingt-sept,0.9285714285714286
el,0.9285714285714286
alignement,0.9285714285714286
expose,0.9285714285714286
accomplissement,0.9285714285714286
syndicats,0.9285714285714286
mercenaires,0.9285714285714286
miles,0.9285714285714286
habite,0.9285714285714286
urgences,0.9285714285714286
cuite,0.9285714285714286
humains,0.9285714285714286
posée,0.9285714285714286
paradoxalement,0.9285714285714286
atteignent,0.9285714285714286
ralliement,0.9272727272727272
investissent,0.9242424242424242
édifices,0.9230769230769231
anomalies,0.9181286549707602
attributions,0.9166666666666666
assistent,0.9166666666666666
qualifié,0.9166666666666666
dégagement,0.9166666666666666
appellera,0.9166666666666666
industriels,0.9166666666666666
bloque,0.9166666666666666
fondue,0.9166666666666666
abrite,0.9166666666666666
ouvrit,0.9166666666666666
hommages,0.9142857142857143
transversale,0.9142857142857143
haute,0.9120879120879121
ln,0.9120879120879121
antiquités,0.9120879120879121
attachement,0.9111111111111111
admis,0.9111111111111111
sociétés,0.9111111111111111
hydrocarbures,0.9111111111111111
habits,0.9090909090909091
impositions,0.9090909090909091
endéans,0.9088669950738916
récemment,0.9047619047619048
apportait,0.9047619047619048
voire,0.9047619047619048
an,0.9047619047619048
écrasante,0.9047619047619048
édifié,0.9047619047619048
évolue,0.9047619047619048
importante,0.9047619047619048
inscriptions,0.9047619047619048
invitant,0.9047619047619048
attentes,0.9047619047619048
notamment,0.9047619047619048
fraîche,0.9047619047619048
sacrés,0.9047619047619048
alliant,0.9047619047619048
immobilisations,0.9047619047619048
éventuelle,0.9047619047619048
élabore,0.9047619047619048
avances,0.9047619047619048
ras,0.9047619047619048
autorisations,0.9047619047619048
éphémères,0.9047619047619048
enrichi,0.9047619047619048
engagés,0.9047619047619048
premiers,0.9047619047619048
dispensateur,0.9033333333333333
longe,0.9005847953216374
fondamentalement,0.9
interprètes,0.9
préoccupé,0.9
admire,0.9
romaine,0.9
institue,0.9
investigations,0.9
semé,0.9
non-paiement,0.9
empereurs,0.9
apôtres,0.9
notes,0.9
adhérents,0.9
castes,0.9
exprimant,0.8988505747126436
aînée,0.8952380952380953
bits,0.8939393939393939
accomplit,0.8939393939393939
attractions,0.8939393939393939
émeutiers,0.8928571428571429
blanches,0.8928571428571429
empêchait,0.8928571428571429
inventaires,0.8928571428571429
infirmiers,0.8928571428571429
autorisés,0.8928571428571429
compensé,0.8928571428571429
surveille,0.8928571428571429
obéit,0.8928571428571429
aimait,0.8928571428571429
accélère,0.8928571428571429
déclarés,0.8928571428571429
retardé,0.8928571428571429
entrainant,0.8928571428571429
époques,0.8928571428571429
couplé,0.8928571428571429
essaye,0.8928571428571429
projets,0.8928571428571429
multipliant,0.8928571428571429
oui,0.8928571428571429
symbolisant,0.8928571428571429
exclusive,0.8901098901098901
saute,0.89
embranchement,0.89
expéditions,0.8888888888888888
enjeux,0.8888888888888888
normands,0.8888888888888888
lourde,0.8888888888888888
équations,0.8888888888888888
au,0.8888888888888888
titré,0.8888888888888888
lisant,0.8888888888888888
universités,0.8888888888888888
exonérations,0.8888888888888888
individuelles,0.8888888888888888
étonnante,0.8888888888888888
chilienne,0.8888888888888888
directions,0.8888888888888888
précompte,0.8853410740203193
ottomane,0.8846153846153846
uninominal,0.8768292682926829
autorités,0.8761904761904762
secrète,0.8758169934640523
opérationnelle,0.8746438746438746
imposait,0.8731884057971014
contient,0.8727272727272727
agglomérations,0.8727272727272727
intégrés,0.8727272727272727
écarte,0.8727272727272727
gardé,0.8717948717948718
créé,0.8709677419354839
examine,0.8681318681318682
enregistrant,0.8681318681318682
affectent,0.8666666666666667
extérieurs,0.8666666666666667
comblement,0.8666666666666667
portugaise,0.8666666666666667
entourant,0.8666666666666667
écrivent,0.8666666666666667
amphores,0.8666666666666667
associés,0.8666666666666667
ordinateurs,0.8666666666666667
principalement,0.8666666666666667
exécute,0.8666666666666667
prêtres,0.8666666666666667
authentiques,0.8666666666666667
échappent,0.8666666666666667
hameaux,0.8666666666666667
soudain,0.8666666666666667
émerge,0.8666666666666667
exemptions,0.8666666666666667
scientifiques,0.8666666666666667
extérieures,0.8666666666666667
motorisé,0.8666666666666667
allées,0.8666666666666667
de,0.8666666666666667
papiers,0.8666666666666667
achète,0.8666666666666667
obtint,0.8666666666666667
hivers,0.8666666666666667
désormais,0.8666666666666667
distincte,0.8666666666666667
sections,0.8658008658008658
occupa,0.8654970760233918
aboutit,0.8636363636363636
abolitionnistes,0.8611111111111112
accompagnement,0.8611111111111112
émotions,0.8611111111111112
séries,0.8611111111111112
déduit,0.8611111111111112
polyvalence,0.857397504456328
rempli,0.8571428571428571
delà,0.8571428571428571
censée,0.8571428571428571
revirement,0.8571428571428571
égyptienne,0.8571428571428571
ennemis,0.8571428571428571
inférieures,0.8571428571428571
octroie,0.8571428571428571
relèvement,0.8571428571428571
ouverte,0.8571428571428571
immédiate,0.8571428571428571
assista,0.8571428571428571
habitués,0.8571428571428571
instants,0.8571428571428571
alimente,0.8571428571428571
infirmière,0.8571428571428571
idéaux,0.8571428571428571
causes,0.8571428571428571
ressentiment,0.8571428571428571
ascenseurs,0.8571428571428571
habituelle,0.8571428571428571
annonçait,0.8571428571428571
épidémies,0.8571428571428571
originaires,0.8571428571428571
accueillit,0.8571428571428571
turbe,0.8562091503267973
exilés,0.8562091503267973
enrichit,0.8545454545454545
économistes,0.8528138528138528
micropolitaines,0.8523809523809524
multiplex,0.8522167487684729
dépassant,0.85
identifie,0.8484848484848485
compta,0.8476190476190476
gonflement,0.8467023172905526
suicidé,0.8461538461538461
creusement,0.8444444444444444
côtière,0.8444444444444444
offrandes,0.8444444444444444
éprouve,0.8444444444444444
exploite,0.8444444444444444
dégonflement,0.8444444444444444
cents,0.8444444444444444
districts,0.8444444444444444
rond,0.8416666666666667
marchés,0.8408602150537634
librettiste,0.8395989974937343
entretient,0.8380952380952381
tendue,0.8380952380952381
relâché,0.8376068376068376
accompagnent,0.8351648351648352
counties,0.8340151957919345
préventive,0.8333333333333334
mouvements,0.8333333333333334
positive,0.8333333333333334
éclata,0.8333333333333334
ultra,0.8333333333333334
retourné,0.8333333333333334
auquel,0.8333333333333334
encadré,0.8333333333333334
rencontres,0.8333333333333334
précédemment,0.8333333333333334
envisagée,0.8333333333333334
lettres,0.8333333333333334
déposés,0.8333333333333334
cependant,0.8333333333333334
adultes,0.8333333333333334
obtiendra,0.8333333333333334
renverse,0.8333333333333334
cendres,0.8333333333333334
audiences,0.8333333333333334
écoles,0.8315789473684211
contracté,0.8311688311688312
expertises,0.8308823529411765
horizons,0.8304093567251462
accru,0.8304093567251462
rehausseurs,0.8292762090230444
enregistrements,0.8285714285714286
représenté,0.8272604588394062
historiens,0.8241758241758241
abaisse,0.8241758241758241
instructions,0.8238095238095238
repoussé,0.822463768115942
inégalités,0.8222222222222222
échelles,0.8222222222222222
évolutions,0.8222222222222222
transportant,0.8222222222222222
tentant,0.8222222222222222
impayés,0.8222222222222222
bâties,0.8218487394957983
signée,0.8214285714285714
aristocrates,0.8214285714285714
regardant,0.8214285714285714
entraînent,0.8214285714285714
opérateurs,0.8214285714285714
atteste,0.8214285714285714
facto,0.8214285714285714
désengagement,0.8214285714285714
organisait,0.8214285714285714
engins,0.8214285714285714
rétrospective,0.8211764705882353
affecte,0.8210526315789474
vieillissement,0.8205645161290323
envoya,0.8205128205128205
allocations,0.8205128205128205
munitions,0.819047619047619
délibérant,0.8186708860759494
borde,0.8181818181818182
autorise,0.8181818181818182
habitats,0.8181818181818182
allégories,0.8181818181818182
renforcement,0.8173913043478261
opinions,0.8161764705882353
ethno-raciale,0.8161764705882353
aggrave,0.8161764705882353
ralentissement,0.8158730158730159
deçà,0.8141025641025641
renommage,0.8140610545790934
rénové,0.8095238095238095
implanté,0.8095238095238095
correct,0.8095238095238095
mandature,0.8089795918367347
renoncement,0.8088235294117647
cher,0.8083333333333333
emplacements,0.8083333333333333
imposent,0.807843137254902
équipé,0.8076923076923077
électeurs,0.8068965517241379
eaux,0.8064516129032258
contre-amiral,0.8063241106719368
refinancement,0.8063063063063063
intellectuelle,0.8055555555555556
wait,0.8055555555555556
importations,0.8055555555555556
soixante,0.8055555555555556
coupant,0.8055555555555556
entraînera,0.8055555555555556
précipité,0.8051948051948052
alloué,0.8045977011494253
annonces,0.803030303030303
inspira,0.803030303030303
vélopartage,0.8025114155251142
appliquant,0.8023715415019763
apports,0.8021978021978022
institutions,0.802130898021309
actuellement,0.8014705882352942
prénommé,0.8013698630136986
loix,0.8011363636363636
domiciliation,0.8000782472613458
inégale,0.8
hébergements,0.8
tours,0.8
incitant,0.8
offrit,0.8
sienne,0.8
acheteurs,0.8
aliénés,0.8
minière,0.8
étudie,0.8
élargissant,0.8
attendent,0.8
aides,0.8
abdique,0.8
accessoires,0.8
ornent,0.8
émigrés,0.8
établissant,0.8
quinze,0.8
ouvertement,0.8
vice-chef,0.7980433263452131
personnalisation,0.7956259426847662
réussi,0.7953379953379953
exportations,0.7952380952380952
dix-huit,0.7948717948717948
assignations,0.7948717948717948
prince-électeur,0.7945492662473794
boni,0.7925465838509317
labellisés,0.7923015236567763
remix,0.7918593894542091
jusque,0.7917547568710359
diminuant,0.7916666666666666
exerçant,0.7916666666666666
doublement,0.7914438502673797
prudentiel,0.7912452591656132
retournement,0.7908496732026143
organisant,0.7905138339920948
opposa,0.7904761904761904
subordonnée,0.7898550724637681
exemplaires,0.7894736842105263
bouleversement,0.789247311827957
lundianus,0.7878787878787878
papier-monnaie,0.7870950888192267
agences,0.7868347338935574
micro-foncier,0.7864801864801865
cent,0.7862068965517242
armées,0.7857142857142857
amena,0.7857142857142857
emballages,0.7857142857142857
essaie,0.7857142857142857
épreuves,0.7857142857142857
installant,0.7857142857142857
dessus,0.7857142857142857
engagements,0.7857142857142857
agents,0.7847127996381728
réclame,0.7843137254901961
maniement,0.783625730994152
attentats,0.7835497835497836
efforts,0.7835497835497836
lève,0.7833333333333333
acceptent,0.782051282051282
aident,0.7818181818181819
affirme,0.7816425120772947
pieve,0.7810865191146882
ex,0.780952380952381
payement,0.7807881773399015
tendant,0.7804878048780488
sert,0.7800751879699248
instruments,0.78
appartements,0.7798792756539236
trésors,0.7794117647058824
retraitement,0.7794117647058824
arrivent,0.7794117647058824
hôpitaux,0.7777777777777778
entendu,0.7777777777777778
intrigues,0.7777777777777778
services,0.7777777777777778
échelons,0.7777777777777778
envoyant,0.7777777777777778
enclavé,0.7772727272727272
brevetage,0.7770167427701674
plc,0.7769041769041769
vosgienne,0.775
écrivains,0.7747035573122529
fréteur,0.7741176470588236
recapitalisation,0.7738984316654219
déclenchement,0.7731694828469022
intégrale,0.7727272727272727
endroits,0.7727272727272727
hôtes,0.7724867724867724
états-majors,0.7724505327245054
prochaine,0.7719512195121951
cessionnaire,0.771729587357331
poursuivi,0.7714285714285715
autorisant,0.7712418300653595
grande-duchesse,0.7708108108108108
claire,0.7707509881422925
plafonnement,0.7707097933513027
exercent,0.7705627705627706
attendu,0.7698189134808853
assainissement,0.7692307692307693
justifiant,0.7692307692307693
hypothèses,0.7692307692307693
consolidé,0.7688524590163934
travaillant,0.7684210526315789
bank,0.7678753830439223
glissant,0.7677304964539007
rattachement,0.76703552708212
heureuse,0.7666666666666667
vole,0.7666666666666667
prolonge,0.7663817663817664
réuni,0.7662337662337663
doctorants,0.7653699466056445
ter,0.7651515151515151
revendiquant,0.7646341463414634
domaines,0.7645502645502645
investisseurs,0.7638326585695007
observant,0.7636363636363637
remaniement,0.7632183908045977
commettant,0.7631578947368421
nécessitant,0.7631578947368421
intervenants,0.7631578947368421
test-matchs,0.7631372549019608
vendue,0.7627627627627628
gated,0.7625745950554135
militie,0.7622571692876966
objections,0.7619047619047619
ennemies,0.7619047619047619
adolescents,0.7619047619047619
attaquent,0.7619047619047619
antisyphiliticus,0.7619047619047619
appels,0.7619047619047619
reculé,0.7610062893081762
relâchement,0.7608695652173914
croisement,0.7606837606837606
soutenant,0.759469696969697
acquérant,0.7587301587301587
accroissement,0.7587301587301587
paru,0.7586206896551724
arts,0.7584699453551913
pointé,0.7583333333333333
exemples,0.7582417582417582
mutualiser,0.7582278481012659
appartiennent,0.7581699346405228
introduit,0.7581699346405228
occupaient,0.7581699346405228
aventures,0.7578947368421053
consistant,0.7578947368421053
entraînant,0.7578947368421053
démembrement,0.7578378378378379
jugeant,0.7575757575757576
assiste,0.7575757575757576
informé,0.7575757575757576
empêchant,0.7573529411764706
observe,0.7564102564102564
blanchiment,0.7564102564102564
instaure,0.7564102564102564
city,0.756071964017991
emprunte,0.7555555555555555
espérait,0.7555555555555555
uniformes,0.7555555555555555
souvent,0.7555555555555555
étroites,0.7555555555555555
redécoupage,0.7555228276877761
agrandissement,0.7554157931516422
vice-amiral,0.7552795031055901
serve,0.7552447552447552
sims,0.7543859649122807
co-fondateur,0.7542857142857143
germinal,0.7540906965871903
chancelière,0.7539302802460697
trente,0.7538461538461538
événements,0.7537878787878788
liliifera,0.7536231884057971
allers-retours,0.7532467532467533
archidiacre,0.7531298904538342
universitaires,0.7523809523809524
appliquent,0.7516869095816464
incendies,0.7516339869281046
avantages,0.7515151515151515
renégocier,0.7507914970601538
économies,0.7505376344086021
shogunat,0.7502612330198537
abandonnent,0.75
adaptations,0.75
insurgés,0.75
acquiert,0.75
apparitions,0.75
actionnaires,0.75
excédant,0.75
acquisitions,0.75
essences,0.75
invente,0.75
conglomérat,0.7496251874062968
hôtels,0.7495798319327731
vendémiaire,0.7492957746478873
innovations,0.7492877492877493
vicomtier,0.748792270531401
assez,0.7487684729064039
entablement,0.7485380116959064
légataire,0.748015873015873
bpifrance,0.7478163493840986
essayiste,0.7473937449879712
affiches,0.7472527472527473
raréfaction,0.7468531468531469
konak,0.7467818726855934
expositions,0.7466666666666667
solvens,0.7466666666666667
affirmant,0.7462365591397849
protocolaire,0.7459001939693176
affirma,0.7454545454545455
nourri,0.7454545454545455
criant,0.7453551912568306
première,0.745271629778672
estimé,0.7450980392156863
ajoutait,0.7450980392156863
entraînement,0.7448275862068966
élèves,0.7446808510638298
coentreprise,0.7446349206349206
couvrant,0.7445887445887446
culminant,0.7443181818181818
franco-prussienne,0.7441615821586367
automobiles,0.7439516129032258
étendant,0.7438423645320197
établissent,0.7437557816836263
hélicoptères,0.7435897435897436
autoroutes,0.7435897435897436
maritimus,0.7435897435897436
exploitants,0.7435897435897436
concrétisation,0.7433356117566644
précieuse,0.7433333333333333
interventions,0.7433155080213903
convenant,0.743078626799557
incertitudes,0.7428571428571429
accidents,0.7428571428571429
évènements,0.7428571428571429
ombres,0.7427536231884058
imposante,0.7424242424242424
fantasy,0.7418463239358761
e-gold,0.7417366946778712
surplombant,0.7416666666666667
débarqué,0.7416666666666667
entrepreneurs,0.7407407407407407
coercitif,0.7404396266184884
dégrèvement,0.7402439024390244
détourné,0.74
puis,0.7399193548387096
déroulement,0.7397504456327986
légation,0.7395521072121319
mortgage-backed,0.7395480225988701
sécurisant,0.7391304347826086
définissant,0.7391304347826086
abat,0.7391304347826086
sir,0.7391121397012413
m²,0.7388494204369425
affrontements,0.7384615384615385
procure,0.7383838383838384
reconduction,0.737919737919738
conurbation,0.7377706495589414
exploitations,0.7373737373737373
organiste,0.7372906259183074
organismes,0.7371760973030143
attribuait,0.7368421052631579
arrérages,0.7365747460087083
chargement,0.7362637362637363
associations,0.736237144585602
redressement,0.736231884057971
naturiste,0.7360386092780459
demi-douzaine,0.7358661239258254
clergyman,0.735593220338983
aviateurs,0.7355072463768116
îles,0.7354838709677419
alliances,0.7354838709677419
démantèlement,0.735279057859703
conventionné,0.7348314606741573
défiscalisation,0.7347937982549746
recrutement,0.7347368421052631
baronne,0.7343987823439878
revitaliser,0.7342956428762363
générale,0.7341772151898734
grenobloise,0.7341725286930766
ministre-président,0.7336927223719677
primo-accédants,0.7335890878090366
ambitions,0.7333333333333333
adaptent,0.7333333333333333
refuse,0.7333333333333333
seize,0.7333333333333333
paye,0.7333333333333333
baillies,0.7333333333333333
relevée,0.7333333333333333
arcades,0.7333333333333333
ateliers,0.7333333333333333
amènent,0.7333333333333333
jouissant,0.7333333333333333
effectifs,0.7333333333333333
renversement,0.7333333333333333
raisonnement,0.7329545454545454
convertible,0.7327052032934386
imprimantes,0.7320261437908496
remis,0.7312252964426877
prorogation,0.7311086596800882
binôme,0.7310315430520035
presque,0.7309741248097412
treize,0.7309043020193152
arcs,0.7307692307692307
englobant,0.7307692307692307
installa,0.7306122448979592
labellisée,0.7303030303030303
huit,0.7301587301587301
acheva,0.73
pinacothèque,0.7299589603283174
mémorandum,0.7298534798534798
unités,0.7294520547945206
actuelle,0.7291524653487844
vice-présidence,0.7289256198347107
existent,0.728735632183908
versée,0.7282608695652174
surproduction,0.7282051282051282
during,0.7282051282051282
instituant,0.7281861448968799
equity,0.7279279279279279
viguerie,0.727682036950784
incorporé,0.7275653923541248
über,0.7274633123689728
tour-résidence,0.7274633123689728
immigrés,0.7272727272727273
empêchent,0.7272727272727273
entités,0.7272727272727273
pancheri,0.7272727272727273
épuisement,0.7272727272727273
ingénieurs,0.7263157894736842
associe,0.7255533199195171
abonnés,0.7253787878787878
déçu,0.7252747252747253
attaques,0.7252747252747253
minibus,0.7249417249417249
spin-off,0.7247969421882465
recommerce,0.7247807017543859
véloroutes,0.7245696400625978
județ,0.7243991640543365
grands-parents,0.7242757242757243
entraîne,0.7242524916943521
community,0.7239555790586991
finalise,0.723943661971831
vêtu,0.7238095238095238
partageant,0.7238095238095238
usines,0.7238095238095238
acquit,0.7237903225806451
yagura,0.7237288135593221
upon,0.722969023962595
wet,0.722969023962595
garni,0.7224157955865272
supplément,0.7222222222222222
réaménagement,0.7222222222222222
lorsque,0.7222222222222222
comptabilisation,0.7218365061590145
bimétallisme,0.7217161328239788
différé,0.7216783216783217
entre,0.7216783216783217
douaire,0.7209786305263692
regroupement,0.7208376600899965
leasing,0.7206588881262869
codification,0.7205406434418428
péréquation,0.7204751921733054
ultimatum,0.7202907711757269
démarcation,0.720248495437779
rapprochement,0.7200543583770141
tourne,0.72
réchauffement,0.719903206291591
coupé,0.7194121667805878
géré,0.7190714075815456
mangas,0.7190704032809296
révisable,0.718560074801309
fondement,0.7182795698924731
prolongement,0.717948717948718
écus,0.717948717948718
y,0.717948717948718
rectorat,0.7179012345679012
fonts,0.7179012345679012
rouvre,0.717687074829932
collaboratives,0.7176799440950384
idées,0.7169230769230769
traversé,0.7168367346938775
toujours,0.7166666666666667
explorations,0.7166666666666667
commençant,0.7166666666666667
college,0.7163536776212832
stéphanien,0.716282320055905
prône,0.7162162162162162
vienne,0.7159420289855073
tollé,0.7158551810237204
aboutissent,0.7157894736842105
maori,0.7155822181202892
procureur-syndic,0.7152777777777778
marqué,0.7151799687010955
analyses,0.7150997150997151
loue,0.7146118721461188
apprenant,0.7145501666049612
lieutenant-gouverneur,0.7143903715332287
chaud,0.7142857142857143
entretiennent,0.7142857142857143
marteleur,0.7142857142857143
inconnue,0.7142857142857143
blocs,0.7142857142857143
avancées,0.7142857142857143
soubassement,0.7142857142857143
estimant,0.7142857142857143
opposent,0.7142857142857143
enrichissement,0.7142857142857143
laissées,0.7142857142857143
ouvrait,0.7142857142857143
quartiers,0.7142857142857143
fines,0.7142857142857143
accompagnait,0.7142857142857143
élus,0.7140825035561877
pontificat,0.7137791286727457
aligne,0.7137681159420289
ten,0.7136021872863978
administrateurs,0.7132352941176471
veto,0.7131527756995362
encours,0.7130106735369893
distingué,0.7126984126984127
énormes,0.7124735729386892
cités-jardins,0.7122832026609646
agréé,0.7122507122507122
labellisé,0.7122487143525011
priant,0.7121212121212122
mercantilisme,0.7118755118755119
excède,0.7116935483870968
fondée,0.7116935483870968
début,0.7116935483870968
dessus-de-porte,0.7114310902145166
gaspillage,0.7113968875221321
cochère,0.7111501316944688
rase,0.7111111111111111
apparaissent,0.7111111111111111
options,0.7111111111111111
fleuri,0.711038961038961
honoraires,0.7109863820390137
prêt-bail,0.7108091024020228
plébiscite,0.7107541581225791
multiplicateur,0.7106346899224806
matelas,0.7104851330203443
domorum,0.710189452124936
pay,0.710189452124936
cité-jardin,0.7101887528654344
plate,0.7101449275362319
laps,0.71002331002331
consulat,0.7098360655737705
montréalais,0.7095952023988006
emprunts,0.7095238095238096
agrandit,0.7095238095238096
horoi,0.7094736842105264
fratrie,0.7094090648307516
offrent,0.7093596059113301
obligations,0.7091112770724421
mandant,0.7090105030403537
microcrédit,0.7089661930426262
adjudicataire,0.70889911345528
conscription,0.7088906372934697
agissant,0.7088639200998752
fiducie,0.7088442211055276
templière,0.7086419753086419
rentenmark,0.7086142322097378
plusieurs,0.7083333333333334
effectuent,0.7083333333333334
mestre,0.7082728592162555
rassemblement,0.7078471745595973
encourageant,0.7076923076923077
rate,0.7076612903225806
égouts,0.7076023391812866
bénéficiant,0.7075268817204301
taisibles,0.7073267326732673
grand-place,0.7072115384615385
stipulant,0.7071977638015374
bey,0.7069437883797827
louage,0.7068798449612403
demi-part,0.7064137308039747
auxiliaires,0.7058823529411765
cash,0.7058823529411765
value,0.7058733790999238
défendant,0.7058029689608637
étoiles,0.7056277056277056
sylviculture,0.70537714712472
convertibilité,0.705358357133143
initiatives,0.7051282051282052
déroute,0.7051208833047782
formant,0.7051013277428372
assurances,0.7047825497900013
résidant,0.7045614035087719
titrisés,0.7044303797468354
township,0.7042957042957043
samouraïs,0.7040702016430171
artistes,0.7039076842381327
votation,0.703678001387925
exclu,0.7036290322580645
pré-location,0.7033816425120772
amortissement,0.7033248081841432
enseignements,0.7032967032967034
interrompt,0.7032967032967034
flipnotes,0.7031348621922996
rhythm,0.7031055900621118
conquistador,0.7029478458049887
hectares,0.7027027027027027
funds,0.7023438558460913
carry,0.701964701964702
amiante,0.7018108651911469
staging,0.7016835016835017
junte,0.7014813706419273
régi,0.7014492753623188
prieur-curé,0.7012987012987013
empêché,0.7011494252873564
jardin-forêt,0.701095461658842
règlementaire,0.7010793650793651
doge,0.7010351966873706
tiers-lieux,0.7009077878643096
rétribution,0.7008236434108527
légiférer,0.7007507806790246
finalisé,0.7006708304418228
dieppoise,0.700626959247649
petit-neveu,0.70042194092827
